,ksi01 Cet,ICRS,2,13,0.000318516,8,50,48.12846234,-26.965,-1.154,-3.93,10.42,4.35
,9 Peg,ICRS,21,44,30.6958139,17,21,0.057062,8.66,-11.33,-22.73,3.52,4.35
,kap Aur,ICRS,6,15,22.6890616,29,29,53.076043,-70.88,-261.42,21.09,18.43,4.35
,v Cen,ICRS,14,20,19.542621,-56,23,11.389952,-9.64,-7.46,4.2,2.66,4.35
,pi02 Ori,ICRS,4,50,36.7229825,8,54,0.649333,1.41,-29.91,24.4,14.53,4.35
,15 Lyn,ICRS,6,57,16.6052608,58,25,21.940435,6.08,-122.83,1.28,18.29,4.35
,tau02 Lup,ICRS,14,26,10.81378,-45,22,45.4023,14.62,-7.33,-0.6,10.22,4.352
,pi And,ICRS,0,36,52.8492565,33,43,9.638398,14.75,-3.51,8.2,5.45,4.36
,111 Her,ICRS,18,47,1.2343128144,18,10,53.457823992,98.835,115.12,-44.6,35,4.36
,gam Col,ICRS,5,57,32.2095768,-35,16,59.815276,-3.24,10.21,24.2,3.75,4.36
,sig Per,ICRS,3,30,34.4853660216,47,59,42.77885424,3.954,18.968,14.36,9.51,4.36
,zet01 Lyr,ICRS,18,44,46.3573535,37,36,18.417053,29.04,27.03,-24.9,20.89,4.36
,del Dor,ICRS,5,44,46.3781065,-65,44,7.901098,-28.91,5.17,-8.3,21.8,4.36
,iot Aql,ICRS,19,36,43.27770288,-1,17,11.758614396,-1.426,-21.644,-21.4,5.67,4.36
,eta Phe,ICRS,0,43,21.2384109,-57,27,47.007307,-5.07,16.51,7.7,13.24,4.361
,ksi Pav,ICRS,18,23,13.6373235096,-61,29,38.082918192,-1.775,8.96,12.2,4.4,4.367
,del Ari,ICRS,3,11,37.7646526,19,43,36.039699,153.33,-8.28,22.81,19.22,4.37
,bet Scl,ICRS,23,32,58.2589788,-37,49,5.757,95.97,38.29,0.4,18.74,4.37
,37 Tau,ICRS,4,4,41.7148415,22,4,54.924282,90.53,-59.47,9.52,17.43,4.37
,kap Col,ICRS,6,16,33.1351197,-35,8,25.86301,-0.28,87.94,23.7,17.87,4.37
,5 Lac,ICRS,22,29,31.8225058,47,42,24.792707,-0.37,-3.33,-12.93,1.98,4.37
,tet01 Sgr,ICRS,19,59,44.1783371,-35,16,34.704931,5.6,-25.81,0.9,6.29,4.37
,iot Oph,ICRS,16,54,0.4715122,10,9,55.298255,-53.8,-34.04,-19,13.3,4.38
,tet Lyr,ICRS,19,16,22.0948728,38,8,1.423443,-0.8,0.36,-27.42,3.92,4.38
,G CMi,ICRS,8,2,15.9369212008,2,20,4.458846354,-28.194,105.65,71.57,12.52,4.38
,31 Leo,ICRS,10,7,54.2701166766,9,59,51.024749763,-82.021,-64.844,39.84,11.02,4.38
,bet Sge,ICRS,19,41,2.9389551192,17,28,33.752680392,8.18,-33.113,-21.76,7.38,4.38
,alf Sge,ICRS,19,40,5.7913315848,18,0,50.006621484,15.076,-20.287,1.67,7.64,4.38
,eps And,ICRS,0,38,33.3474310042,29,18,42.311618884,-228.701,-253.206,-83.96,19.25,4.38
,iot CMa,ICRS,6,56,8.2241266,-17,3,15.267468,-3.56,2.42,41.2,1.3,4.385
,ksi Oph,ICRS,17,21,0.3745211364,-21,6,46.571010951,265.543,-202.584,-8.93,57.08,4.387
,b02 Aqr,ICRS,23,26,2.7856603,-20,38,31.263033,-50.72,-64.22,15.7,11.51,4.39
,i Vel,ICRS,11,0,9.264236,-42,13,33.092396,23.28,4.29,-3.5,16.62,4.39
,16 Pup,ICRS,8,9,1.6374092,-19,14,42.052059,-9.87,-5.55,19.9,7.01,4.393
,nu Ori,ICRS,6,7,34.3258759,14,46,6.506096,6.78,-20.23,24.1,6.32,4.397
,tet Vir,ICRS,13,9,56.988938568,-5,32,20.414634792,-35.252,-33.302,-3.35,11.18,4.397
,eta Lyr,ICRS,19,13,45.4883231,39,8,45.480091,-0.6,-1.26,-8.1,2.35,4.398
,b Leo,ICRS,11,2,19.775769,20,10,47.42651,-8.67,39.07,-11.1,25.73,4.398
,eps Mon A,ICRS,6,23,46.0854171912,4,35,34.376500932,-15.127,7.701,13.1,24.08,4.398
,eps Vol,ICRS,8,7,55.7944779456,-68,37,1.432689816,-29.781,29.887,9,5.06,4.398
,ups Peg,ICRS,23,25,22.7828725585,23,24,14.762916815,191.856,36.183,-8.59,18.71,4.4
,tau CMa,ICRS,7,18,42.4864191,-24,57,15.741299,-2.31,5.02,49.4,1.09,4.4
,psi02 Aqr,ICRS,23,17,54.2137206,-9,10,57.067524,17.13,-11.7,-5,8.12,4.4
,N Car,ICRS,6,34,58.579929,-52,58,32.19188,-7.65,10.54,22.5,2.39,4.4
,110 Vir,ICRS,15,2,54.0375635908,2,5,28.69569973,-55.569,13.628,-15.92,16.75,4.4
,kap Pav,ICRS,18,56,57.028993524,-67,14,0.581211276,-8.186,16.042,37.8,5.25,4.4
,kap Cep,ICRS,20,8,53.3487448872,77,42,41.115549672,11.228,24.615,-22.8,10.18,4.4
,del Ind,ICRS,21,57,55.0735349,-54,59,33.274025,41.94,-3.93,9.4,17.34,4.4
,chi01 Ori,ICRS,5,54,22.9829893,20,16,34.222038,-162.54,-99.51,-15.48,115.43,4.4
,ome Eri,ICRS,4,52,53.6699535,-5,27,9.697201,-17.86,25.57,-6,13.88,4.4
,q Pup,ICRS,8,18,33.3129914,-36,39,33.439105,-110.33,100.48,6.4,34.93,4.4
,tet Gru A,ICRS,23,6,52.7294539968,-43,31,13.281059532,-47.446,-12.967,NA,25.21,4.401
,gam Scl,ICRS,23,18,49.440763,-32,31,55.288965,20.13,-77.72,15.6,17.9,4.406
,nu Her,ICRS,17,58,30.1490931,30,11,21.387017,-0.81,2.18,-24.3,3.79,4.41
,30 Psc,ICRS,0,1,57.6194717328,-6,0,50.654004048,46.941,-40.471,-11.7,7.88,4.41
,pi Cep,ICRS,23,7,53.85377,75,23,14.9951,6.81,-34.06,-18.6,13.22,4.41
,E Hya,ICRS,14,50,17.3082918816,-27,57,37.30043178,-238.58,-62.451,-8.7,10.8,4.41
,lam Her,ICRS,17,30,44.3098209648,26,6,38.324204244,18.782,16.184,-26.51,8.29,4.41
,phi01 Ori,ICRS,5,34,49.238037,9,29,22.487814,0.27,-2.26,33.2,3,4.41
,psi Phe,ICRS,1,53,38.7410337,-46,18,9.604795,-93.16,-91.17,2.9,9.54,4.41
,del Del,ICRS,20,43,27.5333833,15,4,28.477302,-20.44,-43.33,9.3,14.61,4.417
,eta And,ICRS,0,57,12.4001825,23,25,3.535627,-43.47,-45.73,-10.3,14.2,4.42
,lam Ser,ICRS,15,46,26.6142121632,7,21,11.047378824,-223.952,-69.763,-66.4,83.92,4.42
,tau Gem,ICRS,7,11,8.3703137689,30,14,42.589571474,-30.725,-48.515,21.27,8.33,4.42
,h01 Pup,ICRS,8,11,21.4934302224,-39,37,6.758795424,-9.072,3.211,16.2,2.38,4.42
,ups Cyg,ICRS,21,17,55.0858548408,34,53,48.82546356,5.667,-5.601,-0.7,5.01,4.42
,pi Eri,ICRS,3,46,8.53522002,-12,6,5.718535236,56.125,59.445,45.2,6.39,4.42
,a Cen,ICRS,14,23,2.2390294,-39,30,42.54925,-24.15,-21.9,5.89,7.13,4.42
,sig Lup,ICRS,14,32,37.056669,-50,27,25.774609,-29.26,-15.72,-1.5,5.67,4.423
,68 Oph,ICRS,18,1,45.1988377,1,18,18.277526,15.93,-13.29,6,11.15,4.429
,k02 Pup,ICRS,7,38,49.8707332608,-26,48,13.849787556,-17.567,21.662,33,8.31,4.429
,sig Hya,ICRS,8,38,45.4374649,3,20,29.170097,-19.48,-15.92,27.06,8.75,4.43
,r Car,ICRS,10,35,35.2972129,-57,33,27.483463,-15.93,0.49,9.9,2.77,4.43
,nu03 CMa,ICRS,6,37,53.4213820872,-18,14,14.930466036,-7.166,-8.777,-1.09,6.79,4.43
,omi02 Eri,ICRS,4,15,16.3196189945,-7,39,10.330779018,-2240.085,-3421.809,-42.27,199.61,4.43
,chi Oph,ICRS,16,27,1.4349892,-18,27,22.493784,-5.41,-21.12,-19,6.21,4.43
,7 Cam,ICRS,4,57,17.1960924,53,45,7.565405,-24.51,7.71,-7.9,8.77,4.433
,del02 Cha,ICRS,10,45,47.0048737,-80,32,24.678498,-36.86,5.9,22.6,9.3,4.433
,2 Lyn,ICRS,6,19,37.3845795,59,0,39.468274,-5.35,23.86,-2,20.83,4.434
,bet Lac,ICRS,22,23,33.6237466,52,13,44.564655,-13.25,-186.77,-11.42,19.19,4.44
,39 Cyg,ICRS,20,23,51.6206989,32,11,24.619097,35.84,-5.83,-17.18,13.05,4.44
,del Psc,ICRS,0,48,40.94433,7,35,6.2926,83.1,-49.58,32.45,10.48,4.44
,eps Ret,ICRS,4,16,29.028147026,-59,18,7.755891304,-47.785,-167.806,29.03,54.23,4.44
,h02 Pup,ICRS,8,14,2.9293688256,-40,20,52.321700292,38.196,-70.153,13.5,10.49,4.44
,kap Lep A,ICRS,5,13,13.877029428,-12,56,28.652839152,-12.414,-1.352,NA,6.98,4.44
,k Aqr,ICRS,20,47,44.2389847,-5,1,39.721978,1.68,-40.06,-22,5.57,4.44
,nu Psc,ICRS,1,41,25.8939097,5,29,15.406225,-23.36,3.36,0.48,8.98,4.44
,rho Ori,ICRS,5,13,17.48015,2,51,40.5479,0.83,3.91,40.5,9.32,4.44
,w Vel,ICRS,9,0,5.4090531,-41,15,12.97892,-40.08,54.59,-6.5,15.5,4.446
,bet Crt,ICRS,11,11,39.4787167248,-22,49,33.052973988,7.827,-102.911,5.6,10.3,4.449
,alf Vul,ICRS,19,28,42.3299553,24,39,53.652455,-126.13,-107.44,-85.39,10.97,4.45
,mu Aql,ICRS,19,34,5.3529921054,7,22,44.184329526,213.28,-156.953,-24.47,29.41,4.45
,tau Dra,ICRS,19,15,32.985300156,73,21,19.878315048,-129.43,93.738,-33.7,21.67,4.45
,ome Oph,ICRS,16,32,8.1998273,-21,27,59.012005,21.12,35.26,2.5,19.34,4.45
,32 Eri,ICRS,3,54,17.5018,-2,57,17.0435,26,-0.23,27.1,10.42,4.45
,ksi Cep A,ICRS,22,3,47.4397417176,64,37,40.696071024,212.563,89.058,-7.2,32.12,4.45
,iot Lep,ICRS,5,12,17.9019041,-11,52,9.186279,24.39,-31.02,23.5,14.07,4.45
,alf Cae,ICRS,4,40,33.71305,-41,51,49.5075,-140.39,-74.82,0,49.59,4.45
,phi Leo,ICRS,11,16,39.6995972,-3,39,5.777018,-110.37,-37.16,-3,17.71,4.45
,lam Gru,ICRS,22,6,6.8856828,-39,32,36.06585,-23.8,-124.58,38.8,13.47,4.458
,pi06 Ori,ICRS,4,58,32.90228946,1,42,50.448732336,-0.589,-6.482,14.73,4.21,4.459
,tau01 Eri,ICRS,2,45,6.1988006895,-18,34,21.442179919,318.568,48.171,25.9,70.05,4.46
,7 Cet,ICRS,0,14,38.4165523,-18,55,58.314488,-26.15,-73.58,-22.5,7.29,4.46
,11 Lac,ICRS,22,40,30.8588068,44,16,34.704241,93.83,10.71,-11.53,9.8,4.46
,B Cen,ICRS,11,51,8.6912007408,-45,10,24.491699724,-72.928,-7.964,2.2,7.92,4.46
,kap Leo,ICRS,9,24,39.2587397,26,10,56.364971,-31.64,-48.2,28,16.2,4.46
,bet For,ICRS,2,49,5.4189042528,-32,24,21.232006884,86.023,159.404,17.82,18.46,4.46
,32 Ori A,ICRS,5,30,47.051045952,5,56,53.323013148,9.366,-38.783,NA,10.14,4.46
,26 UMa,ICRS,9,34,49.432591,52,3,5.31649,-65.74,-37.32,22.2,12.44,4.463
,G Car,ICRS,9,5,8.8130929,-72,36,9.743658,-8.81,-5.26,22.5,8.14,4.467
,sig Boo,ICRS,14,34,40.8173867232,29,44,42.45767394,188.574,131.58,0.12,63.47,4.47
,eps Tuc,ICRS,23,59,54.9776152,-65,34,37.680366,47.93,-22.95,8.8,8.74,4.47
,c01 Aqr,ICRS,23,6,40.847719632,-23,44,34.764069372,61.661,-34.184,15.2,17.29,4.47
,18 Mon,ICRS,6,47,51.6478856352,2,24,43.835011128,-17.309,-15.921,11.29,8.27,4.47
,b Pup,ICRS,7,52,38.646625,-38,51,46.130467,-8.92,3.34,29.5,5.03,4.474
,54 Leo A,ICRS,10,55,36.8013543552,24,44,59.022329568,-76.977,-14.698,5.4,10.74,4.477
,ksi Ori,ICRS,6,11,56.3969311,14,12,31.555546,0.29,-20.12,19.3,5.37,4.48
,rho Ori A,ICRS,5,13,17.4794093232,2,51,40.461146748,6.014,3.7,46.39,13.33,4.48
,71 Tau,ICRS,4,26,20.7708204936,15,37,5.88408762,87.435,-20.978,38.3,21.4,4.48
,tet Cyg,ICRS,19,36,26.5343563,50,13,15.964573,-8.87,262.45,-27.58,54.54,4.48
,lam CMa,ICRS,6,28,10.2074721,-32,34,48.245488,-14.41,25.21,41,7.7,4.48
,f UMa,ICRS,9,8,52.2576325,51,36,16.732968,-136.33,-32.6,-0.1,34.7,4.48
,tet Ind A,ICRS,21,19,51.989456676,-53,26,57.933870576,106.988,-66.461,NA,33.05,4.483
,ome02 Aqr,ICRS,23,42,43.3447268,-14,32,41.652314,99.28,-66.32,3.2,21.96,4.484
,bet02 Tuc A,ICRS,0,31,33.468,-62,57,56.03,94.9,-48.6,NA,NA,4.488
,del Tuc,ICRS,22,27,19.9630746912,-64,57,58.896740736,70.691,8.888,4.1,11.6,4.49
,tau Boo,ICRS,13,47,15.7381720026,17,27,24.8095556,-468.923,63.469,-16.03,64.05,4.49
,30 Gem,ICRS,6,43,59.2871476656,13,13,40.799645724,-0.452,-52.279,12.61,10.38,4.49
,omi Pup,ICRS,7,48,5.1683937,-25,56,13.812276,-10.09,4.26,15,2.3,4.49
,16 Lib,ICRS,14,57,10.9988855472,-4,20,47.251261752,-98.683,-153.908,26.3,36.35,4.49
,del Equ,ICRS,21,14,28.8153077,10,0,25.125878,42.39,-304.19,-15.85,54.09,4.49
,zet01 Aqr,ICRS,22,28,49.886420804,0,1,13.961900362,224.295,25.396,28.9,34.45,4.49
,f Car,ICRS,8,46,42.5492831,-56,46,11.192208,-9.29,8.85,27,5.39,4.49
,21 LMi,ICRS,10,7,25.7629578,35,14,40.89647,52.9,0.62,-11.4,35.41,4.49
,I Pup,ICRS,7,12,33.6249752,-46,45,33.494912,-136.17,107.12,0.1,46.67,4.49
,alf Sex,ICRS,10,7,56.2837668024,0,22,18.013326564,-13.06,-9.669,10,7.66,4.49
,gam Pic,ICRS,5,49,49.6618144,-56,9,59.980752,81.13,-71.12,17.5,18.45,4.494
,eta Ind,ICRS,20,44,2.3340423,-51,55,15.496981,155.8,-53.86,-1.6,41.37,4.495
,m Car,ICRS,9,39,20.9994838,-61,19,41.016686,-34.09,18.55,20,14.45,4.498
,b Cap,ICRS,21,28,43.4007028168,-21,48,25.847136535,134.861,-5.498,-22.2,17.47,4.5
,M 41,ICRS,6,45,59.8,-20,42,58,-4.339,-1.381,23.52,1.36,4.5
,ksi02 CMa,ICRS,6,35,3.3875525904,-22,57,53.263500084,16.316,16.885,26,8.03,4.5
,gam Ret,ICRS,4,0,53.8085989,-62,9,33.425014,3.03,34.67,-7,6.95,4.5
,psi Oph,ICRS,16,24,6.1846427,-20,2,14.378421,-20.29,-47.65,-1.18,16.35,4.5
,tau Aur,ICRS,5,49,10.4382558,39,10,51.862703,-28.3,-24.97,-19.39,15.77,4.5
,k01 Pup,ICRS,7,38,49.3751428464,-26,48,6.324538176,-18.556,11.081,23.6,9.03,4.5
,omi Cas,ICRS,0,44,43.518665,48,17,3.713573,18.84,-7.18,-16.9,4.64,4.5
,mu PsA,ICRS,22,8,23.0113421424,-32,59,18.491668224,74.256,-25.79,11.6,27.09,4.5
,rho Dra,ICRS,20,2,49.0726835,67,52,24.829427,16.44,47.31,-9.69,7.61,4.5
,13 Mon,ICRS,6,32,54.2279021568,7,19,58.690911432,-1.698,-4.845,11.8,1.22,4.5
,24 Cap,ICRS,21,7,7.6673269,-25,0,21.079041,-28.09,-44.14,32.1,7.15,4.5
,mu Cyg,ICRS,21,44,8.5783311997,28,44,33.467502529,256.452,-239.685,16.95,45.16,4.5
,iot Ser,ICRS,15,41,33.0546906,19,40,13.437985,-60.86,-43.69,-17.2,17.16,4.505
,eps Tel,ICRS,18,11,13.7612300712,-45,57,15.882385536,-18.837,-38.102,-26.3,8.04,4.508
,J Cen,ICRS,13,22,37.9331015842,-60,59,18.170162109,-29.518,-21.698,6,8.88,4.509
,2 Peg,ICRS,21,29,56.8954513,23,38,19.817036,24.74,3.63,-18.92,8.28,4.509
,J Vel,ICRS,10,20,54.7957129824,-56,2,35.655748188,-12.192,5.367,10.4,2.27,4.51
,zetoo B B,ICRS,14,41,8.907838,13,43,42.3007,66.3,-20.6,-5.5,NA,4.51
,gam PsA,ICRS,22,52,31.5301572432,-32,52,31.657761516,-30.953,-33.89,16.5,14.63,4.51
,kap02 Boo,ICRS,14,13,29.0076791664,51,47,23.882850456,61.899,-9.615,-15.6,20.15,4.51
,lam Psc,ICRS,23,42,2.8061182,1,46,48.14841,-129.7,-154.8,10,30.59,4.51
,ups01 Eri,ICRS,4,33,30.5522530392,-29,45,59.370656652,-114.74,-272.059,20.62,26.03,4.51
,39 Ari,ICRS,2,47,54.5414187,29,14,49.613199,149.47,-127.05,-15.53,19.01,4.51
,zet Boo A,ICRS,14,41,8.960182,13,43,41.81182,66.3,-20.6,NA,NA,4.51
,rho Her A,ICRS,17,23,40.9345685112,37,8,45.32649594,-39.617,3.554,-21,9.95,4.51
,eps Ant,ICRS,9,29,14.7196768,-35,57,4.807435,-24.69,5.04,22.2,4.59,4.51
,6 Lac,ICRS,22,30,29.2600453,43,7,24.156435,-1.98,-5.36,-8.7,1.9,4.511
,tau Psc,ICRS,1,11,39.6171666936,30,5,22.696564992,73.384,-26.707,29.19,18.97,4.511
,f02 Cyg,ICRS,21,6,36.0938154,47,38,54.24903,6.53,-1.41,-26.32,3.16,4.514
,bet02 Tuc,ICRS,0,31,33.4223046159,-62,57,56.133914894,105.607,-48.057,9.8,19.59,4.514
,lam Vir,ICRS,14,19,6.5923499,-13,22,15.945905,-15.91,28.92,-6.4,17.49,4.52
,sig And,ICRS,0,18,19.6574549,36,47,6.810654,-65.67,-42,-8.2,24.2,4.52
,bet Psc,ICRS,23,3,52.6134921,3,49,12.166213,11.76,-9.85,0,7.99,4.52
,m Cen,ICRS,13,24,0.482688384,-64,32,8.411490672,28.959,-21.326,13.26,12.89,4.52
,23 Vul,ICRS,20,15,46.14319632,27,48,51.116016096,-39.938,12.121,-2.18,9.96,4.52
,55 Peg,ICRS,23,7,0.2607332832,9,24,34.173822996,7.467,-12.276,-5.34,9.92,4.52
,gam02 Ari,ICRS,1,53,31.8129284424,19,17,37.879979172,77.138,-97.321,-0.6,19.63,4.52
,nu Aqr,ICRS,21,9,35.648881,-11,22,18.08511,94.12,-14.62,-11.26,20.47,4.52
,7 And,ICRS,23,12,33.0037993,49,24,22.345507,90.23,95.56,12.1,40.67,4.52
,3 Cen A,ICRS,13,51,49.6006251024,-32,59,38.705803764,-34.743,-29.498,NA,9.91,4.52
,eps Nor,ICRS,16,27,11.0361094,-47,33,17.222561,-13.68,-19.89,-12.5,6.15,4.521
,93 Leo,ICRS,11,47,59.13595,20,13,8.15,-145.49,-4.34,0.75,14.02,4.522
,b Sgr,ICRS,19,56,56.831647,-27,10,11.640936,10.46,-15.52,-16.2,3.92,4.528
,f Pup,ICRS,7,37,22.10978,-34,58,6.7109,-14.21,16.32,24,9.05,4.53
,nu And,ICRS,0,49,48.8473652,41,4,44.07638,22.77,-18.35,-23.9,5.28,4.53
,17 Per,ICRS,2,51,30.8373459264,35,3,35.062935948,9.479,-62.744,13.21,7.78,4.53
,gam CrA A,ICRS,19,6,25.214683953,-37,3,47.792348952,45.737,-285.189,-54.3,58.7,4.53
,6 CMi,ICRS,7,29,47.7817252,12,0,23.634733,-0.57,-18.85,-16.31,5.7,4.531
,2 Cet,ICRS,0,3,44.387842,-17,20,9.571938,25.17,-9.16,8,11.98,4.536
,47 Oph,ICRS,17,26,37.8809423,-5,5,11.749992,-92.5,-43.29,0.4,33.25,4.54
,iot Lib,ICRS,15,12,13.2902543,-19,47,30.159216,-35.4,-32.79,-11.6,8.59,4.54
,lam Cyg,ICRS,20,47,24.53766,36,29,26.5737,14.71,-8.96,-23.2,4.24,4.54
,2 Lac,ICRS,22,21,1.5472649,46,32,11.646085,22.35,1.45,-9.5,5.88,4.54
,48 Cas,ICRS,2,1,57.45035,70,54,25.2902,-55.69,-8.71,-5,28.36,4.54
,phi02 Lup,ICRS,15,23,9.3500506,-36,51,30.552048,-18.24,-20.72,0.8,6.28,4.54
,w Car,ICRS,10,43,32.2901493,-60,33,59.83076,-14.75,3.1,9.1,2.86,4.545
,tau02 Hya,ICRS,9,31,58.9259456664,-1,11,4.816868928,-11.906,-2.198,3.9,5.51,4.548
,gam Cae,ICRS,5,4,24.40218,-35,28,58.7161,126.17,-43.67,9.7,17.99,4.55
,eps Cap,ICRS,21,37,4.8306787,-19,27,57.646354,12.79,0.28,-23.7,3.09,4.55
,psi01 Dra A,ICRS,17,41,56.0623701456,72,8,55.927617972,88.254,-271.791,-13.3,43.95,4.55
,psi Boo,ICRS,15,4,26.7429595776,26,56,51.533943828,-174.718,-5.036,-25.84,12.61,4.55
,136 Tau,ICRS,5,53,19.6460573,27,36,44.137837,3.72,-10.11,-16.1,7.71,4.552
,tau01 Lup,ICRS,14,26,8.2242382,-45,13,17.131532,-13.09,-14.67,-215,2.99,4.553
,phi UMa,ICRS,9,52,6.35437,54,3,51.5962,-6,19.16,-14.7,6.41,4.557
,70 Peg,ICRS,23,29,9.299239812,12,45,37.979571348,60.447,28.353,-16.88,17.19,4.56
,kap Pyx,ICRS,9,8,2.87986242,-25,51,30.736370268,34.972,0.197,-44.7,6.24,4.56
,31 Vul,ICRS,20,52,7.6902075264,27,5,48.999114816,-76.611,-56.516,0.47,14.71,4.568
,c02 Sco,ICRS,16,12,18.2048972,-27,55,34.945744,-10.38,-23.94,0,6.81,4.568
,del Ret,ICRS,3,58,44.7494486,-61,24,0.667328,9.8,-14.3,-1.4,6.2,4.57
,tet01 Ser,ICRS,18,56,13.1871962688,4,12,12.982091004,46.474,31.313,-48.7,24.27,4.57
,d UMa,ICRS,9,34,28.8594727848,69,49,49.226541888,-64.043,77.209,-27.07,31.15,4.57
,omi Sco,ICRS,16,20,38.1806792,-24,10,9.549111,-4.32,-14.15,-8.2,3.71,4.57
,del Scl,ICRS,23,48,55.54658,-28,7,48.9745,100.8,-105.34,8.7,23.73,4.57
,del CrA,ICRS,19,8,20.9696916432,-40,29,48.112728468,47.391,-27.246,21.24,17.66,4.571
,gam Cae A,ICRS,5,4,24.4021398552,-35,28,58.711349568,125.972,-42.909,9.96,17.59,4.574
,c Sgr,ICRS,20,2,39.480966,-27,42,35.444256,32.97,14,9.9,7.27,4.58
,4 Lac,ICRS,22,24,30.991492848,49,28,35.010584652,-5.274,-3.303,-26,1.27,4.58
,tau Peg,ICRS,23,20,38.2462291728,23,44,25.278232056,36.27,-2.505,15.2,20.71,4.58
,psi01 Dra,ICRS,17,41,57,72,9,10,NA,NA,NA,NA,4.58
,ome Her,ICRS,16,25,24.9546742056,14,1,59.762072676,38.682,-59.551,-5.9,13.1,4.58
,m Vel,ICRS,9,51,40.6683101976,-46,32,51.440101044,-25.119,10.305,10.8,3.69,4.58
,pi Lup A,ICRS,15,5,7.08723,-47,3,4.54154,-21.3,-28.6,4.5,NA,4.58
,y Eri,ICRS,3,37,5.6780365944,-40,16,28.77721032,-12.532,-9.929,11.5,13.23,4.58
,h Eri,ICRS,3,42,50.0552747,-37,18,48.659746,-91,-70.67,9.9,17.7,4.583
,ups02 Hya,ICRS,10,5,7.4688801,-13,3,52.656113,-39.39,19.65,24.3,10.4,4.588
,gam01 Ari,ICRS,1,53,31.8192032943,19,17,45.43079366,77.845,-106.965,3.7,18.88,4.589
,c Ori,ICRS,5,35,23.16427,-4,50,18.0881,4.52,-7.11,47.1,3.69,4.59
,pi Dra,ICRS,19,20,40.0933316,65,42,52.309518,15.09,41.12,-28.1,14.25,4.59
,1 Pup,ICRS,7,43,32.3866853568,-28,24,39.188693988,-13.782,29.646,32.4,4.14,4.59
,2 Sco,ICRS,15,53,36.7188,-25,19,37.7087,-15.12,-25.18,-9.3,6.49,4.59
,ome Ori,ICRS,5,39,11.1463172,4,7,17.279475,0.84,0,21.8,2.36,4.59
,mu Phe,ICRS,0,41,19.5522921,-46,5,6.01839,-28.2,1.8,17.41,13.27,4.59
,sig Ara,ICRS,17,35,39.5895684,-46,30,20.461748,-25.78,-38.3,4.3,8.62,4.59
,rho Cas,ICRS,23,54,23.032530252,57,29,57.7747374,-4.699,-3.112,-54.3,0.95,4.59
,ksi Boo,ICRS,14,51,23.37993,19,6,1.6994,154.98,-66.43,1.59,148.98,4.593
,b Per,ICRS,4,18,14.6168986,50,17,43.80574,45.42,-56.72,19.8,10.4,4.594
,h02 Sgr,ICRS,19,36,42.4328855,-24,53,1.028795,68.3,-21.51,-19,17.2,4.598
,10 LMi,ICRS,9,34,13.3818448296,36,23,51.209023344,6.989,-22.729,-11.94,17.07,4.6
,bet Mon A,ICRS,6,28,49.0704018024,-7,1,59.013827328,-6.518,-2.956,20,4.72,4.6
,iot Ant,ICRS,10,56,43.0512189504,-37,8,15.962675568,74.069,-124.443,2.3,15.71,4.6
,omi Boo,ICRS,14,45,14.4602643,16,57,51.407805,-60.69,-50.56,-9.18,13.42,4.6
,k Lup,ICRS,15,25,20.2130625384,-38,44,0.99504168,-44.781,-16.941,-3,17.83,4.6
,66 Oph,ICRS,18,0,15.7982457,4,22,7.016285,1.23,-12.73,-12.8,5.01,4.6
,tau01 Hya,ICRS,9,29,8.9313661104,-2,46,8.182035516,116.374,-31.265,10.48,54.92,4.6
,113 Her,ICRS,18,54,44.88498954,22,38,42.271489464,6.571,1.305,-23.8,7.55,4.6
,lam Cru,ICRS,12,54,39.1825757,-59,8,48.122859,-32.92,-14.6,12,8.5,4.602
,ksi Psc,ICRS,1,53,33.3369902664,3,11,15.117021888,32.687,25.146,26.13,16.66,4.604
,gam Cam,ICRS,3,50,21.5089163,71,19,56.148492,18.17,-42.85,0.2,9.09,4.604
,z Car,ICRS,11,6,32.4264772704,-62,25,26.810615136,-37.621,9.269,-1.07,8.51,4.606
,ome Per,ICRS,3,11,17.3816089,39,36,41.701398,-26.26,5.4,6.87,11.32,4.607
,A Cen,ICRS,11,34,45.6558087,-54,15,50.732003,-56.17,16.19,5.7,7.65,4.607
,pi02 UMa,ICRS,8,40,12.8171670288,64,19,40.570243212,-59.861,26.544,14.62,13.2,4.61
,tet And,ICRS,0,17,5.5023632446,38,40,53.888625622,-57.551,-14.795,0.9,18.87,4.61
,ups Sgr,ICRS,19,21,43.6225957281,-15,57,18.062726294,0.778,-5.855,8.9,2.09,4.61
,21 Lyn,ICRS,7,26,42.8518693,49,12,41.490677,-10.22,-49.29,26.8,11.92,4.61
,pi Cep A,ICRS,23,7,53.871336228,75,23,15.039087324,2.463,-33.829,-26.94,12.15,4.61
,33 Psc,ICRS,0,5,20.14193,-5,42,27.4279,-6.54,87.85,-6.56,25.32,4.61
,iot Cas A,ICRS,2,29,3.9170099016,67,24,8.59212414,-12.304,6.586,NA,22.08,4.61
,psi02 Ori,ICRS,5,26,50.2293232104,3,5,44.42215416,1.031,-1.019,12,2.99,4.611
,tet CrA,ICRS,18,33,30.1857736368,-42,18,45.029663136,32.046,-20.932,-2.1,6.17,4.614
,iot Tau,ICRS,5,3,5.7465241272,21,35,23.860305924,67.391,-40.958,38.3,18.39,4.615
